92	ไป	VV	XVAE	E_CLS	I_SENT	N	-
93	จน	CC	JSBR	B_CLS	I_SENT	N	-
94	วัน	NN	NCMN	I_CLS	I_SENT	N	-
95	ตาย	VV	VSTA	E_CLS	I_SENT	N	-

96	"	PU	PUNC	B_CLS	B_SENT	N	-
97	การ	FX	FIXN	I_CLS	I_SENT	N	-
98	แพ้	VV	VACT	E_CLS	I_SENT	N	-
99	ที่	CC	PREL	B_CLS	I_SENT	N	-
100	ปารีส	NN	VACT	I_CLS	I_SENT	N	-
101	ใน	PS	RPRE	I_CLS	I_SENT	N	-
102	ครั้ง	CL	CFQC	I_CLS	I_SENT	N	-
103	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
104	นี่	PR	PDMN	I_CLS	I_SENT	N	-
105	มัน	PR	PPRS	I_CLS	I_SENT	N	-
106	ไม่	NG	NEG	I_CLS	I_SENT	N	-
107	ใช่	VV	VSTA	I_CLS	I_SENT	N	-
108	โศกนาฏกรรม	NN	NCMN	I_CLS	I_SENT	N	-
109	มัน	PR	PPRS	I_CLS	I_SENT	N	-
110	ต้อง	AX	XVMM	I_CLS	I_SENT	N	-
111	เกิด	VV	VSTA	I_CLS	I_SENT	N	-
112	ขึ้น	AV	XVAE	I_CLS	I_SENT	N	-
113	สัก	AJ	NCMN	I_CLS	I_SENT	N	-
114	วัน	NN	NCMN	I_CLS	I_SENT	N	-
115	หนึ่ง	NN	DCNM	I_CLS	I_SENT	N	-
116	อยู่แล้ว	AV	XVAE	I_CLS	I_SENT	N	-
117	"	PU	PUNC	I_CLS	I_SENT	N	-
118	ราฟาเอลนาดาล	NN	NCMN	I_CLS	I_SENT	N	-
119	กล่าว	VV	VACT	E_CLS	I_SENT	N	-
120	ซึ่ง	CC	PREL	B_CLS	I_SENT	Expansion.GenExpansion	-
121	นับ	VV	VACT	I_CLS	I_SENT	N	-
122	ตั้งแต่	PS	RPRE	I_CLS	I_SENT	Temporal.Asynchronous.Succession	-
123	แมตช์	NN	NCMN	I_CLS	I_SENT	N	-
124	ชิง	VV	NCMN	I_CLS	I_SENT	N	-
125	ชนะ	NN	NCMN	I_CLS	I_SENT	N	-
126	เลิศ	VV	VSTA	I_CLS	I_SENT	N	-
127	กับ	PS	RPRE	I_CLS	I_SENT	N	-
128	โรเจอร์เฟเดอเรอร์	NN	NCMN	I_CLS	I_SENT	N	-
129	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-
130	ปี	CL	NCMN	I_CLS	I_SENT	N	-
131	_	PU	PUNC	I_CLS	I_SENT	N	-
132	2007	NU	NCNM	I_CLS	I_SENT	N	-
133	_	PU	PUNC	I_CLS	I_SENT	N	-
134	เขา	PR	PPRS	I_CLS	I_SENT	N	-
135	ยัง	AX	XVBM	I_CLS	I_SENT	N	-
136	ไม่	NG	NEG	I_CLS	I_SENT	N	-
137	เคย	AX	XVMM	I_CLS	I_SENT	N	-
138	เสียเซต	VV	VACT	I_CLS	I_SENT	N	-
139	ให้	AX	JSBR	I_CLS	I_SENT	N	-
140	กับ	PS	RPRE	I_CLS	I_SENT	N	-
141	ใคร	PR	PNTR	I_CLS	I_SENT	N	-
142	อีก	AV	ADVN	I_CLS	I_SENT	N	-
143	เลย	PA	ADVN	I_CLS	I_SENT	N	-
144	"	PU	PUNC	E_CLS	I_SENT	N	-

145	มัน	PR	PPRS	B_CLS	B_SENT	N	-
146	เท่า	VV	VSTA	I_CLS	I_SENT	N	-
147	กับ	PS	RPRE	I_CLS	I_SENT	N	-
148	เดินทาง	VV	NCMN	I_CLS	I_SENT	N	-
149	มา	AV	XVAE	I_CLS	I_SENT	N	-
150	สุด	AV	ADVN	I_CLS	I_SENT	N	-
151	ทาง	NN	RPRE	I_CLS	I_SENT	N	-
152	และ	CC	JCRG	I_CLS	I_SENT	Expansion.Conjunction	154
153	ผม	PR	PPRS	I_CLS	I_SENT	N	-
154	ก็	CC	JSBR	I_CLS	I_SENT	Expansion.Conjunction	-
155	ต้อง	AX	XVMM	I_CLS	I_SENT	N	-
156	ยอมรับ	VV	VACT	I_CLS	I_SENT	N	-
157	มัน	PR	PPRS	I_CLS	I_SENT	N	-
158	ผม	PR	PPRS	I_CLS	I_SENT	N	-
159	ยอมรับ	VV	VACT	I_CLS	I_SENT	N	-
160	ความ	FX	FIXN	I_CLS	I_SENT	N	-
161	พ่ายแพ้	VV	VSTA	I_CLS	I_SENT	N	-
162	เหมือน	VV	JCMP	I_CLS	I_SENT	N	-
163	กับ	PS	RPRE	I_CLS	I_SENT	N	-
164	ตอน	NN	NCMN	E_CLS	I_SENT	N	-
165	ที่	CC	PREL	B_CLS	I_SENT	N	-
166	ผม	PR	PPRS	I_CLS	I_SENT	N	-
167	ยอมรับ	VV	VACT	I_CLS	I_SENT	N	-
168	ชัยชนะ	NN	NCMN	I_CLS	I_SENT	N	-
169	"	PU	PUNC	E_CLS	I_SENT	N	-

170	ทาง	PS	NCMN	B_CLS	B_SENT	N	-
171	ด้าน	PS	NCMN	I_CLS	I_SENT	N	-
172	โรบิน	NN	NCMN	I_CLS	I_SENT	N	-
173	โซเดอร์ลิง	NN	NCMN	I_CLS	I_SENT	N	-
174	นัก	FX	FIXN	I_CLS	I_SENT	N	-
175	หวด	VV	VACT	I_CLS	I_SENT	N	-
176	จาก	PS	RPRE	I_CLS	I_SENT	N	-
177	สวีเดน	NN	NCMN	E_CLS	I_SENT	N	-
178	ที่	CC	PREL	B_CLS	I_SENT	N	-
179	กลาย	VV	VACT	I_CLS	I_SENT	N	-
180	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
181	คน	CL	NCMN	I_CLS	I_SENT	N	-
182	แรก	NU	DONM	E_CLS	I_SENT	N	-
183	ที่	CC	PREL	B_CLS	I_SENT	N	-
184	เอา	AX	VACT	I_CLS	I_SENT	N	-
185	ชนะ	VV	NCMN	I_CLS	I_SENT	N	-
186	นาดาล	NN	NCMN	I_CLS	I_SENT	N	-
187	ใน	PS	RPRE	I_CLS	I_SENT	N	-
188	ศึก	NN	NCMN	I_CLS	I_SENT	N	-
189	เฟรนช์	NN	NCMN	I_CLS	I_SENT	N	-
190	โอเพน	NN	NCMN	E_CLS	I_SENT	N	-

191	หลังจาก	CC	JSBR	B_CLS	B_SENT	Temporal.Asynchronous.Succession	-
192	หนุ่ม	NN	NCMN	I_CLS	I_SENT	N	-
193	จาก	PS	RPRE	I_CLS	I_SENT	N	-
194	สเปน	NN	NCMN	I_CLS	I_SENT	N	-
195	ชนะ	VV	NCMN	E_CLS	I_SENT	N	-
196	ที่	CC	PREL	B_CLS	I_SENT	N	-
197	โรลังด์	NN	NCMN	I_CLS	I_SENT	N	-
198	_	PU	NCMN	I_CLS	I_SENT	N	-
199	การ์โรส	NN	NCMN	I_CLS	I_SENT	N	-
200	มา	AV	XVAE	I_CLS	I_SENT	N	-
201	ติดต่อ	VV	VACT	I_CLS	I_SENT	N	-
202	กัน	PR	ADVN	I_CLS	I_SENT	N	-
203	_	PU	NCMN	I_CLS	I_SENT	N	-
204	31	NU	NCNM	I_CLS	I_SENT	N	-
205	_	PU	PUNC	I_CLS	I_SENT	N	-
206	แมตช์	CL	CNIT	I_CLS	I_SENT	N	-
207	กล่าว	VV	VACT	I_CLS	I_SENT	N	-
208	ว่า	CC	JSBR	E_CLS	I_SENT	N	-

209	"	PU	PUNC	B_CLS	B_SENT	N	-
210	แน่นอน	VV	VATT	I_CLS	I_SENT	N	-
211	ที่สุด	AV	ADVN	E_CLS	I_SENT	N	-
212	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
213	นี่	PR	NCMN	I_CLS	I_SENT	N	-
214	คือ	VV	VSTA	I_CLS	I_SENT	N	-
215	ช่วง	NN	NCMN	I_CLS	I_SENT	N	-
216	เวลา	NN	NCMN	B_CLS	I_SENT	N	-
217	ที่	CC	PREL	I_CLS	I_SENT	N	-
218	ดี	VV	VATT	I_CLS	I_SENT	N	-
219	ที่สุด	AV	ADVN	I_CLS	I_SENT	N	-
220	นับ	VV	VACT	I_CLS	I_SENT	N	-
221	ตั้งแต่	PS	RPRE	I_CLS	I_SENT	Temporal.Asynchronous.Succession	-
222	ผม	PR	PPRS	I_CLS	I_SENT	N	-
223	ขึ้น	AV	XVAE	I_CLS	I_SENT	N	-
224	มา	AV	XVAE	I_CLS	I_SENT	N	-
225	เล่น	VV	VACT	I_CLS	I_SENT	N	-
226	ใน	PS	RPRE	I_CLS	I_SENT	N	-
227	ระดับ	CL	NCMN	I_CLS	I_SENT	N	-
228	อาชีพ	NN	NCMN	I_CLS	I_SENT	N	-
229	เลย	PA	XVAE	I_CLS	I_SENT	N	-
230	ทีเดียว	PA	ADVN	I_CLS	I_SENT	N	-
231	ผม	PR	PPRS	I_CLS	I_SENT	N	-
232	คง	AX	XVBM	I_CLS	I_SENT	N	-
233	จะ	AX	XVBM	I_CLS	I_SENT	N	-
234	ทำ	VV	VACT	I_CLS	I_SENT	N	-
235	แมตช์	NN	NCMN	I_CLS	I_SENT	N	-
236	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
237	ไป	AV	XVAE	I_CLS	I_SENT	N	-
238	ตลอด	VV	RPRE	I_CLS	I_SENT	N	-
239	ชีวิต	NN	NCMN	I_CLS	I_SENT	N	-
240	ของ	PS	RPRE	I_CLS	I_SENT	N	-
241	ผม	PR	PPRS	I_CLS	I_SENT	N	-
242	เลย	PA	XVAE	I_CLS	I_SENT	N	-
243	ทีเดียว	PA	ADVN	I_CLS	I_SENT	N	-
244	"	PU	PUNC	E_CLS	I_SENT	N	-

245	ชัยชนะ	NN	NCMN	B_CLS	B_SENT	N	-
246	ของ	PS	RPRE	I_CLS	I_SENT	N	-
247	โซเดอร์ลิง	NN	NCMN	I_CLS	I_SENT	N	-
248	เหนือ	NN	RPRE	I_CLS	I_SENT	N	-
249	นาดาล	NN	NCMN	I_CLS	I_SENT	N	-
250	_	PU	NCMN	I_CLS	I_SENT	N	-
251	6-2	NU	NCMN	I_CLS	I_SENT	N	-
252	,	PU	PUNC	I_CLS	I_SENT	N	-
253	6-7	NU	NCMN	I_CLS	I_SENT	N	-
254	,	PU	PUNC	I_CLS	I_SENT	N	-
255	6-4	NU	NCMN	I_CLS	I_SENT	N	-
256	_	PU	NCMN	I_CLS	I_SENT	N	-
257	และ	CC	JCRG	I_CLS	I_SENT	N	-
258	_	PU	NCMN	I_CLS	I_SENT	N	-
259	3-6	NU	NCMN	I_CLS	I_SENT	N	-
260	_	PU	NCMN	I_CLS	I_SENT	N	-
261	ใน	PS	RPRE	I_CLS	I_SENT	N	-
262	รอบ	CL	NCMN	I_CLS	I_SENT	N	-
263	สี่	NU	NCMN	I_CLS	I_SENT	N	-
264	ของ	PS	RPRE	I_CLS	I_SENT	N	-
265	ศึก	NN	NCMN	I_CLS	I_SENT	N	-
266	เฟรนช์	NN	NCMN	I_CLS	I_SENT	N	-
267	โอเพน	NN	NCMN	I_CLS	I_SENT	N	-
268	หลัง	CC	RPRE	I_CLS	I_SENT	Temporal.Asynchronous.Succession	-
269	หวด	VV	VSTA	I_CLS	I_SENT	N	-
270	กัน	PR	ADVN	I_CLS	I_SENT	N	-
271	ไป	VV	XVAE	I_CLS	I_SENT	N	-
272	ทั้งสิ้น	NU	DDAN	I_CLS	I_SENT	N	-
273	_	PU	NCMN	I_CLS	I_SENT	N	-
274	3	NU	DCNM	I_CLS	I_SENT	N	-
275	_	PU	PUNC	I_CLS	I_SENT	N	-
276	ชั่วโมง	CL	CMTR	I_CLS	I_SENT	N	-
277	ครึ่ง	NU	DCNM	I_CLS	I_SENT	N	-
278	นับ	VV	VACT	I_CLS	I_SENT	N	-
279	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
280	การ	FX	FIXN	I_CLS	I_SENT	N	-
281	พลิกล็อก	VV	VACT	I_CLS	I_SENT	N	-
282	ครั้ง	CL	CFQC	I_CLS	I_SENT	N	-
283	ยิ่งใหญ่	VV	XVBM	I_CLS	I_SENT	N	-
284	ที่สุด	AV	ADVN	I_CLS	I_SENT	N	-
285	ใน	PS	RPRE	I_CLS	I_SENT	N	-
286	วงการ	NN	NCMN	I_CLS	I_SENT	N	-
287	กีฬา	NN	NCMN	I_CLS	I_SENT	N	-
288	นับ	VV	VACT	I_CLS	I_SENT	N	-
289	ตั้งแต่	PS	RPRE	I_CLS	I_SENT	Temporal.Asynchronous.Succession	-
290	เฟเดอเรอร์	NN	NCMN	I_CLS	I_SENT	N	-
291	เคย	AX	XVMM	I_CLS	I_SENT	N	-
292	ชนะ	VV	VACT	I_CLS	I_SENT	N	-
293	พีต	NN	NCMN	I_CLS	I_SENT	N	-
294	แซมพราส	NN	NCMN	I_CLS	I_SENT	N	-
295	ใน	PS	RPRE	I_CLS	I_SENT	N	-
296	รอบ	CL	NCMN	I_CLS	I_SENT	N	-
297	สี่	NU	NCMN	I_CLS	I_SENT	N	-
298	ของ	PS	RPRE	I_CLS	I_SENT	N	-
299	ศึก	NN	NCMN	I_CLS	I_SENT	N	-
300	วิมเบิลดัน	NN	NCMN	I_CLS	I_SENT	N	-
301	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-
302	ปี	CL	NCMN	I_CLS	I_SENT	N	-
303	_	PU	PUNC	I_CLS	I_SENT	N	-
304	2001	NU	NCNM	I_CLS	I_SENT	N	-
305	_	PU	NCMN	I_CLS	I_SENT	N	-
306	ซึ่ง	CC	PREL	I_CLS	I_SENT	Expansion.GenExpansion	-
307	นั่น	PR	PDMN	I_CLS	I_SENT	N	-
308	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
309	การ	FX	FIXN	I_CLS	I_SENT	N	-
310	หยุด	VV	VACT	I_CLS	I_SENT	N	-
311	ชัยชนะ	NN	NCMN	I_CLS	I_SENT	N	-
312	ติดต่อ	VV	VACT	I_CLS	I_SENT	N	-
313	กัน	PR	ADVN	I_CLS	I_SENT	N	-
314	_	PU	NCMN	I_CLS	I_SENT	N	-
315	31	NU	NCNM	I_CLS	I_SENT	N	-
316	_	PU	NCMN	I_CLS	I_SENT	N	-
317	แมตช์	CL	CMTR	I_CLS	I_SENT	N	-
318	ของ	PS	RPRE	I_CLS	I_SENT	N	-
319	แซมพราส	NN	NCMN	I_CLS	I_SENT	N	-
320	ด้วย	PS	RPRE	E_CLS	I_SENT	N	-

321	ก่อนหน้า	PS	NCMN	B_CLS	B_SENT	Temporal.Asynchronous.Precedence	-
322	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
323	_	PU	PUNC	I_CLS	I_SENT	N	-
324	4	NU	DCNM	I_CLS	I_SENT	N	-
325	_	PU	PUNC	I_CLS	I_SENT	N	-
326	สัปดาห์	CL	CMTR	I_CLS	I_SENT	N	-
327	นาดาล	NN	NTTL	I_CLS	I_SENT	N	-
328	เคย	AX	XVMM	I_CLS	I_SENT	N	-
329	เล่น	VV	VACT	I_CLS	I_SENT	N	-
330	กับ	PS	RPRE	I_CLS	I_SENT	N	-
331	โซเดอร์ลิง	NN	NCMN	I_CLS	I_SENT	N	-
332	มา	VV	XVAE	I_CLS	I_SENT	N	-
333	แล้ว	AX	XVAE	I_CLS	I_SENT	N	-
334	ใน	PS	RPRE	I_CLS	I_SENT	N	-
335	รายการ	NN	NCMN	I_CLS	I_SENT	N	-
336	เคลย์คอร์ม	NN	NCMN	E_CLS	I_SENT	N	-
337	ที่	CC	PREL	B_CLS	I_SENT	N	-
338	กรุง	NN	VACT	I_CLS	I_SENT	N	-
339	โรม	NN	NCMN	I_CLS	I_SENT	N	-
340	ประเทศ	NN	NCMN	I_CLS	I_SENT	N	-
341	อิตาลี	NN	NCMN	I_CLS	I_SENT	N	-
342	ครั้ง	CL	CFQC	I_CLS	I_SENT	N	-
343	นั้น	AJ	DDAC	I_CLS	I_SENT	N	-
344	นาดาล	NN	VSTA	I_CLS	I_SENT	N	-
345	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
346	ฝ่าย	NN	NCMN	I_CLS	I_SENT	N	-
347	ไล่	VV	NCMN	I_CLS	I_SENT	N	-
348	ต้อน	VV	VACT	I_CLS	I_SENT	N	-
349	ไป	AV	XVAE	I_CLS	I_SENT	N	-
350	_	PU	VACT	I_CLS	I_SENT	N	-
351	6-1	NU	NCMN	I_CLS	I_SENT	N	-
352	_	PU	NCMN	I_CLS	I_SENT	N	-
353	และ	CC	JCRG	I_CLS	I_SENT	N	-
354	_	PU	NCMN	I_CLS	I_SENT	N	-
355	6-0	NU	NCMN	I_CLS	I_SENT	N	-
356	_	PU	NCMN	I_CLS	I_SENT	N	-
357	ซึ่ง	CC	PREL	I_CLS	I_SENT	Expansion.GenExpansion	-
358	การ	FX	FIXN	I_CLS	I_SENT	N	-
359	พ่ายแพ้	VV	VACT	I_CLS	I_SENT	N	-
360	ครั้ง	CL	CFQC	I_CLS	I_SENT	N	-
361	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
362	แมตส์วิลันเดอร์	NN	NCMN	I_CLS	I_SENT	N	-
363	เพื่อน	NN	ADVN	I_CLS	I_SENT	N	-
364	ร่วม	VV	ADVN	I_CLS	I_SENT	N	-
365	ชาติ	NN	NCMN	I_CLS	I_SENT	N	-
366	สวีเดน	NN	NCMN	I_CLS	I_SENT	N	-
367	ของ	PS	RPRE	I_CLS	I_SENT	N	-
368	โซเดอร์ลิง	NN	NCMN	I_CLS	I_SENT	N	-
369	กล่าว	VV	VACT	I_CLS	I_SENT	N	-
370	ขณะ	PS	JSBR	I_CLS	I_SENT	Temporal.Synchronous	-
371	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
372	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
373	บรรยาย	VV	VACT	I_CLS	I_SENT	N	-
374	เกม	NN	NCMN	E_CLS	I_SENT	N	-
375	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
376	"	PU	PUNC	I_CLS	I_SENT	N	-
377	ตอน	PS	NCMN	I_CLS	I_SENT	N	-
378	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
379	ผม	PR	PPRS	I_CLS	I_SENT	N	-
380	เชื่อ	VV	VSTA	E_CLS	I_SENT	N	-
381	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
382	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
383	เล่น	VV	VACT	I_CLS	I_SENT	N	-
384	ทุก	NU	DIBQ	I_CLS	I_SENT	N	-
385	คน	CL	CNIT	I_CLS	I_SENT	N	-
386	ต่าง	PR	VSTA	I_CLS	I_SENT	N	-
387	ตก	VV	VACT	I_CLS	I_SENT	N	-
388	อยู่	VV	XVAE	I_CLS	I_SENT	N	-
389	ใน	PS	RPRE	I_CLS	I_SENT	N	-
390	สภาพ	NN	NCMN	E_CLS	I_SENT	N	-
391	ที่	CC	PREL	B_CLS	I_SENT	N	-
392	ช็อก	VV	VACT	I_CLS	I_SENT	N	-
393	กัน	PR	ADVN	I_CLS	I_SENT	N	-
394	ทั้งนั้น	AV	NCMN	I_CLS	I_SENT	N	-
395	"	PU	PUNC	E_CLS	I_SENT	N	-

396	วิลันเดอร์	NN	NCMN	B_CLS	B_SENT	N	-
397	ซึ่ง	CC	JSBR	I_CLS	I_SENT	N	-
398	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
399	อดีต	NN	NCMN	I_CLS	I_SENT	N	-
400	แชมป์	NN	NCMN	I_CLS	I_SENT	N	-
401	เฟรนช์	NN	NCMN	I_CLS	I_SENT	N	-
402	โอเพน	NN	NCMN	I_CLS	I_SENT	N	-
403	ยัง	AX	XVBM	I_CLS	I_SENT	N	-
404	กล่าว	VV	VACT	I_CLS	I_SENT	N	-
405	ต่อ	VV	ADVN	I_CLS	I_SENT	N	-
406	อีก	AV	ADVN	I_CLS	I_SENT	N	-
407	ว่า	CC	JSBR	I_CLS	I_SENT	N	-
